url,title,score,posterImagePath,certification,overview,tagline,genres,trailerUrl,language
https://www.themoviedb.org/movie/600348,"Volition
(2019)",58.0,poster_final/600348.jpg,,A man afflicted with clairvoyance tries to change his fate when a series of events leads to a vision of his own imminent murder.,What if you saw your own death?,"Phim Khoa Học Viễn Tưởng, Phim Gây Cấn",,en
https://www.themoviedb.org/movie/374205,"Đảo Hải Tặc 13: GOLD
(2016)",72.0,poster_final/374205.jpg,PG-13,"Bối cảnh phim lấy mốc thời gian từ tập 80 trong loạt manga, sau khi băng hải tặc Mũ Rơm chiến thắng thất vũ hải Donquixote Doflamingo tại Dressrosa. Trong chuyến hành trình phiêu lưu trên biển cả mênh mông, họ bất ngờ bắt gặp Gran Tesoro - Một sòng bạc khổng lồ xa hoa dát vàng nằm trên một con tàu đặc biệt.  Tại đây, Luffy và đồng đội đã rơi vào bẫy của Gild Tesoro - thuyền trưởng và là kẻ đã ăn trái ác quỷ Goru Goru, giúp hắn ta có thể biến mọi thứ thành vàng. Theo nhiều khán giả nhận định, phim có chất lượng đồ họa tuyệt vời, ánh vàng chủ đạo xuất hiện ở hầu hết các chi tiết trong phim, xen kẽ với màu tối tương phản giúp người xem cân bằng về mặt thị giác. Con tàu Gran Tesoro được hoàn thiện một cách tỉ mỉ và kỳ công, không khác gì một thành phố giữa lòng đại dương.",,"Phim Hành Động, Phim Hoạt Hình, Phim Phiêu Lưu, Phim Hài",https://www.themoviedb.org/video/play?key=0ztJ8GP01XQ,vi
https://www.themoviedb.org/movie/465929,"Back Roads
(2019)",60.0,poster_final/465929.jpg,18,"A young man cares for his younger sisters after their mother is imprisoned for murdering their abusive father. When he strikes up an affair with a married woman, long-dormant family secrets bubble to the surface.",,"Phim Gây Cấn, Phim Chính Kịch, Phim Hình Sự",,en
https://www.themoviedb.org/movie/508570,"The One and Only Ivan
(2020)",75.0,poster_final/508570.jpg,PG,"Ivan is a 400-pound silverback gorilla who shares a communal habitat in a suburban shopping mall with Stella the elephant, Bob the dog, and various other animals. He has few memories of the jungle where he was captured, but when a baby elephant named Ruby arrives, it touches something deep within him. Ruby is recently separated from her family in the wild, which causes him to question his life, where he comes from and where he ultimately wants to be.",It's never too late to discover who you are.,"Phim Gia Đình, Phim Hài, Phim Chính Kịch",,en
https://www.themoviedb.org/movie/10229,"A Walk to Remember
(2002)",77.0,poster_final/10229.jpg,PG,"When the popular, restless Landon Carter is forced to participate in the school drama production he falls in love with Jamie Sullivan, the daughter of the town's minister. Jamie has a ""to-do"" list for her life and also a very big secret she must keep from Landon.",It all comes down to who's by your side.,"Phim Chính Kịch, Phim Lãng Mạn",,en
https://www.themoviedb.org/movie/653598,"Spree
(2020)",63.0,poster_final/653598.jpg,R,"Kurt Kunkle, a rideshare driver thirsty for followers, has figured out a deadly plan to go viral. As his disturbing livestream is absurdly embraced by the social media hellscape, a comedian emerges as the only hope to stop him.",Boom in his numbers.,"Phim Hài, Phim Kinh Dị, Phim Gây Cấn, Phim Hình Sự",,en
https://www.themoviedb.org/movie/703155,"El encanto
(2020)",64.0,poster_final/703155.jpg,,"Bruno is thirty years old and has a girlfriend, Juliana, with whom he is about to celebrate a decade of love.He loves her, but feels that she no longer captivates him. She wants to be a mother. He doesn't know if he wants to take that step. He fears it could be a mistake, perhaps Juliana is not the woman of his life or perhaps it is too soon. To make matters worse, he is attracted to Lara, his new sexy and young employee. Further confused, Bruno only finds comfort in the company of his father and his old bass. This confusion pushes Bruno to reunite with an old love: music.",,Phim Chính Kịch,,en
https://www.themoviedb.org/movie/1887,"Marie Antoinette
(2006)",66.0,poster_final/1887.jpg,PG-13,"The retelling of France's iconic but ill-fated queen, Marie Antoinette. From her betrothal and marriage to Louis XVI at 15 to her reign as queen at 19 and ultimately the fall of Versailles.",Rumor. Scandal. Fame. Revolution.,"Phim Chính Kịch, Phim Lịch Sử",,en
https://www.themoviedb.org/movie/11850,"Invasion of the Body Snatchers
(1978)",72.0,poster_final/11850.jpg,PG,"The first remake of the paranoid infiltration classic moves the setting for the invasion, from a small town to the city of San Francisco and starts as Matthew Bennell notices that several of his friends are complaining that their close relatives are in some way different. When questioned later they themselves seem changed, as they deny everything or make lame excuses. As the invaders increase in number they become more open and Bennell, who has by now witnessed an attempted ""replacement"", realises that he and his friends must escape or suffer the same fate. But who can he trust to help him and who has already been snatched?",From deep space... the seed is planted... terror grows,"Phim Kinh Dị, Phim Bí Ẩn, Phim Khoa Học Viễn Tưởng",,en
https://www.themoviedb.org/movie/1699,"Anatomy 2
(2003)",56.0,poster_final/1699.jpg,R,"The doctor and soccer player in the leisure time Jo Hauser decides to move to Berlin and be an intern in a famous clinic, expecting to increase his knowledge and expertize, and help his handicap brother Willi Hauser. He joins a secret fraternity of doctors, under the leadership of Prof. Muller-LaRousse, who is researching the use of bionic muscles in human beings without any ethics or respect to the laws. The team is also volunteer to the experiences, and is under investigation of Paula Henning. When Jo gets close to a Filipino nurse, and becomes addicted in the drugs used in experience, he realizes the truth hidden in the methods used by the secret society in the development of science.",A new experiment in terror...,"Phim Kinh Dị, Phim Gây Cấn",,en
https://www.themoviedb.org/movie/1103,"Chạy Trốn Khỏi New York
(1981)",71.0,poster_final/1103.jpg,R,"Đây là bộ phim khoa học giả tưởng mang phong cách hành động, lấy bối cảnh tương lai gần về một nước Mỹ tội phạm lan tràn và khu Manhattan của New York biến thành một nhà tù khổng lồ có an ninh cực kỳ nghiêm ngặt. Trong khi đó, chiếc chuyên cơ Air Force One chở tổng thống Mỹ (do Donald Pleasence đóng) đâm xuống Manhattan và ông bị những tù nhân bắt cóc. Một cựu binh huyền thoại là Snake Plissken được cử đến với sứ mệnh trong 24 giờ phải tìm và cứu được tổng thống. Cảnh đáng nhớ nhất trong bộ phim này là khi một tên bắt cóc trưng ra chiếc nhẫn của tổng thống, trên đó vẫn còn nguyên ngón tay của ông để chứng tỏ chúng đang giữ ông chủ Nhà Trắng.",New York is a disease. Meet the cure.,"Phim Khoa Học Viễn Tưởng, Phim Hành Động",,vi
https://www.themoviedb.org/movie/9355,"Mad Max Beyond Thunderdome
(1985)",62.0,poster_final/9355.jpg,PG-13,"Mad Max becomes a pawn in a decadent oasis of a technological society, and when exiled, becomes the deliverer of a colony of children.",Two men enter. One man leaves.,"Phim Hành Động, Phim Phiêu Lưu, Phim Khoa Học Viễn Tưởng",,en
https://www.themoviedb.org/movie/278154,"Kỷ Băng Hà 5: Trời Sập
(2016)",60.0,poster_final/278154.jpg,PG,"Chú sóc Scrat cùng hạt dẻ thân yêu tiếp tục cuộc hành trình kỳ lạ khi lên nhầm phi thuyền phóng ra ngoài trái đất. Tại đây, Scrat lại vô tình khiến vũ trụ biến đổi và các thiên thạch bắt đầu rơi xuống. Để chạy trốn thảm họa, Manny, Sid, Diego và các bạn quyết định rời quê nhà và bắt đầu cuộc phiêu lưu nhiều thú vị và đầy ắp tiếng cười đến những vùng đất xa xôi mới, gặp được nhiều người bạn mới và cũng chạm mặt thêm kẻ thù mới.",One small step. One giant mess.,"Phim Phiêu Lưu, Phim Hoạt Hình, Phim Gia Đình, Phim Hài",,vi
https://www.themoviedb.org/movie/1685,"Beneath the Planet of the Apes
(1970)",62.0,poster_final/1685.jpg,G,"During a rescue mission to locate missing astronaut George Taylor, John Brent crash lands on the Planet of the Apes. Brent, along with Taylor's companion, Nova, find he has disappeared into an underground city known as the Forbidden Zone and attempt to track him down.",Now civilization's final battle between man and ape is about to begin.,"Phim Phiêu Lưu, Phim Khoa Học Viễn Tưởng, Phim Bí Ẩn",,en
https://www.themoviedb.org/movie/10186,"The Rocker
(2008)",59.0,poster_final/10186.jpg,PG-13,"In the 1980s, a drummer is abandoned by his band just before they become rock superstars. Twenty years later, the drummer sees his second chance at stardom arise when he is asked to perform with his teenage nephew's high school rock band.",Opportunity rocks.,"Phim Hài, Phim Nhạc",,en
https://www.themoviedb.org/movie/95,"Ngày Tận Thế
(1998)",68.0,poster_final/95.jpg,PG-13,"Sau khi phát hiện ra một tiểu hành tinh kích thước có kích thước bằng bang Texas sẽ đâm vào trái đất trong chưa đầy 1 tháng với vận tốc hơn 1000 dặm/giờ, NASA tuyển một đội ngũ thợ khoan chuyên nghiệp đã có 30 năm kinh nghiệm khoan trên rất nhiều bề mặt khác nhau để lên tiểu hành tinh đó khoan 2 lỗ sâu 300m để nhét 2 quả bom nguyên tử lên đó nhằm tách tiểu hành tinh này thành 2 phần bay lệch theo 2 hướng khác nhau...",The Earth's Darkest Day Will Be Man's Finest Hour,"Phim Hành Động, Phim Gây Cấn, Phim Khoa Học Viễn Tưởng, Phim Phiêu Lưu",,vi
https://www.themoviedb.org/movie/10380,"An American Tail: Fievel Goes West
(1991)",63.0,poster_final/10380.jpg,G,"Some time after the Mousekewitz's have settled in America, they find that they are still having problems with the threat of cats. That makes them eager to try another home out in the west, where they are promised that mice and cats live in peace. Unfortunately, the one making this claim is an oily con artist named Cat R. Waul who is intent on his own sinister plan.","Look out pardners, there's a new mouse in town!","Phim Phiêu Lưu, Phim Hoạt Hình, Phim Gia Đình, Phim Miền Tây",,en
https://www.themoviedb.org/movie/38575,"Cậu Bé Karate
(2010)",64.0,poster_final/38575.jpg,PG,"Câu bé Dre Parker, 12 tuổi theo mẹ di chuyển từ thành phố Detroit, Mỹ sang Bắc Kinh, Trung Quốc. Tại đây, ngỡ ngàng với cuộc sống mới, khác biệt về ngôn ngữ, Dre vô tình gây sự đánh nhau với những học sinh giỏi kungfu Trung Quốc cùng trường. Để lấy lại danh dự và cũng để chinh phục cô bạn gái Mỹ Anh xinh đẹp, Dre quyết tâm ""đi học võ"". Và vị sư phụ chính là ông thợ điện bí ẩn sống cùng khu phố.",A Challenge He Never Imagined. A Teacher He Never Expected.,"Phim Hành Động, Phim Phiêu Lưu, Phim Chính Kịch, Phim Gia Đình",,vi
https://www.themoviedb.org/movie/77338,"Những Kẻ Bên Lề
(2011)",82.0,poster_final/77338.jpg,R,"Chỉ sau 7 ngày đầu được công chiếu, bộ phim Intouchables (Những kẻ bên lề) đã thu hút gần 2 triệu rưỡi lượt khán giả tại Pháp. Một thành tích khá bất ngờ vì phim này được cho ra mắt hầu như cùng một thời điểm với hai đối thủ nặng ký đến từ Hoa Kỳ là Bí mật của Kỳ lân (Steven Spielberg) và phiên bản mới của Ba chàng ngự lâm pháo thủ (Paul W.S Anderson). Để thành công, bộ phim Những kẻ bên lề chỉ dựa vào cốt truyện kịch bản, chứ không cần đến công nghệ ba chiều hay kỹ xảo điện toán. Tác phẩm này khai thác mạch phim tình cảm xã hội, nó lôi cuốn đông đảo khán giả vào phòng chiếu phim phần lớn vì bộ phim nắm bắt kịp thời thị hiếu của người xem. Vào lúc mà chính phủ Pháp lần lượt ban hành các ...",Intouchables,"Phim Chính Kịch, Phim Hài",,vi
https://www.themoviedb.org/movie/810,"Gã Chằn Tinh Tốt Bụng 3
(2007)",62.0,poster_final/810.jpg,PG,"Nội dung “Shrek 3” nói về Shrek sau khi đã yên vị phò mã bên nàng công chúa Fiona (đã không còn xinh đẹp). Anh nghiêm túc nhận ra và gánh vác những trách nhiệm mới mà cuộc sống mang lại: trách nhiệm của một vị vua trong tương lai và trách nhiệm của người chồng chăm lo cho cuộc sống gia đình. Đức vua Harold, trong lốt một chú ếch, lâm trọng bệnh và qua đời, để lại cho Shrek trọng trách gánh vác giang sơn, Shrek tự nhận thấy mình không thể làm được một vị vua tài giỏi, đã một mực từ chối trách nhiệm. Nhưng sự đời thật khó biết đến chữ “ngờ”… Tiếp nối nội dung của câu chuyện ở phần 1 và 2, Shrek 3 đưa khán giả theo chân những nhân vật cổ tích tham gia một chuyến phiêu lưu mới không ít những tình huống dở khóc dở cười. Bộ phim đã đạt được nhiều đề cử danh giá cho phim hoạt hình xuất sắc nhất ở các giải thưởng lớn như Kid’s Choice Award hay BAFTA Award.",He’s in for the Royal Treatment.,"Phim Giả Tượng, Phim Phiêu Lưu, Phim Hoạt Hình, Phim Hài, Phim Gia Đình",,vi
https://www.themoviedb.org/movie/282070,"Parasyte: Part 2
(2015)",62.0,poster_final/282070.jpg,R,"Alien pods come to Earth and, naturally, start taking over Human Hosts. One such pod only manages to take over one human's, Shin Izumi, right arm. Together they grow and co-exist, all the while the other aliens are making meals of other humans; Shin feels he must put a stop to it all, but his alien, Migi, doesn't see why.",,"Phim Khoa Học Viễn Tưởng, Phim Kinh Dị",,en
https://www.themoviedb.org/movie/109421,"Tác Dụng Phụ
(2013)",65.0,poster_final/109421.jpg,R,"Trong Side Effects, “Cô gái có hình xăm rồng” Rooney Mara thủ vai Emily, một người mắc chứng trầm cảm nặng kể từ cú sốc khi chồng cô là Martin (Channing Tatum) bất ngờ bị bắt vào tù. Bộ phim tiếp diễn sau bốn năm, Martin đã hết hạn án và ra tù nhưng bệnh tình của Emily không hề xuyên giảm mà có vẻ lại càng lâm vào bế tắc. Cô không còn tìm thấy được sự chia sẻ, đồng cảm trong vòng tay của chồng và mất cảm giác với cả những lần làm tình. Bên cạnh đó, Emily thường có những biểu hiện của việc tự sát như cố tình lái xe đâm vào tường với tốc độ cao hay là bần thần đứng trước đường ray xe điện ngầm như muốn nhảy xuống.",One pill can change your life.,"Phim Gây Cấn, Phim Hình Sự, Phim Chính Kịch",,vi
https://www.themoviedb.org/movie/462115,"Dead Trigger
(2017)",33.0,poster_final/462115.jpg,15,"2021 - 5 years after the outbreak of a mysterious virus that turned humans into bloodthirsty, undead beasts much of the world’s population has been decimated. When governments were unable to keep the disease at bay, the Contagion Special Unit was formed with the toughest soldiers and best specialists to fight the infected. Because of the rapidly decreasing number of soldiers, a popular online video game Dead Trigger that mirrors the terrifying events was created. The best efforts of the gamers are monitored by the CSU who recruit the highest rated zombie killers. The young recruits are called “Dead Triggers”. The movie follows a group of young recruits who must travel to the origin of the outbreak to find a missing team of scientists who were searching for a cure.",Unkilled,"Phim Hành Động, Phim Kinh Dị",,en
https://www.themoviedb.org/movie/8839,"Casper
(1995)",63.0,poster_final/8839.jpg,PG,"Furious that her late father only willed her his gloomy-looking mansion rather than his millions, Carrigan Crittenden is ready to burn the place to the ground when she discovers a map to a treasure hidden in the house. But when she enters the rickety mansion to seek her claim, she is frightened away by a wicked wave of ghosts. Determined to get her hands on this hidden fortune, she hires afterlife therapist Dr. James Harvey to exorcise the ghosts from the mansion. Harvey and his daughter Kat move in, and soon Kat meets Casper, the ghost of a young boy who's ""the friendliest ghost you know."" But not so friendly are Casper's uncles--Stretch, Fatso and Stinkie--who are determined to drive all ""fleshies"" away.",Get an afterlife,"Phim Giả Tượng, Phim Hài, Phim Gia Đình",,en
https://www.themoviedb.org/movie/686142,"The Lost Husband
(2020)",72.0,poster_final/686142.jpg,PG,"Trying to put her life back together after the death of her husband, Libby and her children move to her estranged Aunt's goat farm in central Texas.",It's never too late to find yourself,"Phim Lãng Mạn, Phim Chính Kịch",,en
https://www.themoviedb.org/movie/10012,"Cursed
(2005)",53.0,poster_final/10012.jpg,PG-13,"A werewolf loose in Los Angeles changes the lives of three young adults, who, after being mauled by the beast, learn they must kill their attacker if they hope to change their fate to avoid becoming werewolves too.",What doesn't kill you makes you stronger.,"Phim Kinh Dị, Phim Hài",,en
https://www.themoviedb.org/movie/532321,"Re:ZERO -Starting Life in Another World-: Memory Snow
(2018)",66.0,poster_final/532321.jpg,,"Subaru and friends finally get a moment of peace, and Subaru goes on a certain secret mission that he must not let anyone find out about! However, even though Subaru is wearing a disguise, Petra and other children of the village immediately figure out who he is. Now that his mission was exposed within five seconds of it starting, what will happen with Subaru's ""date course"" with Emilia?",,"Phim Hoạt Hình, Phim Phiêu Lưu, Phim Giả Tượng",,en
https://www.themoviedb.org/movie/655831,"Tarung Sarung
(2020)",80.0,poster_final/655831.jpg,13+,"Wealthy and spoiled, a young man finds something to fight for when he falls in love with an environmental activist protesting his family's business.",,"Phim Hành Động, Phim Chính Kịch",,en
https://www.themoviedb.org/movie/570508,"Chứng Nhân Hoàn Hảo
(2019)",78.0,poster_final/570508.jpg,12,Vụ án giết người với nghi vấn hung thủ là bà giúp việc hiền lành. Nhân chứng duy nhất có thể minh oan là một cô bé tự kỷ ...,,Phim Chính Kịch,,vi
https://www.themoviedb.org/movie/196,"Trở Về Tương Lai 3
(1990)",74.0,poster_final/196.jpg,PG,"Năm 1955, chiếc xe DeLorean đồng thời là cỗ máy thời gian bị sét đánh khiến Tiến sĩ Emmet và cố máy biến mất, Marty bị kẹt lại nơi đây. Đồng thời lúc đó anh cũng nhận được một bưu phẩm gửi đến cho anh. Chữ ký trên đó là của Tiến Sĩ, nhưng lá thư kèm theo được viết năm...1885.Với sự giúp đỡ của Tiến sĩ Emmet phiên bản 1955, Marty phục hồi được cỗ máy thời gian và chuẩn bị trở về. Tuy nhiên do tò mò về cuộc sống của Tiến sĩ khi bị kẹt ở quá khứ, Marty quay xe trở lại năm 1885, miền Tây nước Mỹ mà quên mất một điều quan trọng: thời điểm đó chưa có xăng, và anh chàng sẽ ko thể trở lại hiện tại được...",They've saved the best trip for last... But this time they may have gone too far.,"Phim Phiêu Lưu, Phim Hài, Phim Khoa Học Viễn Tưởng",,vi
https://www.themoviedb.org/movie/1894,"Chiến Tranh Giữa Các Vì Sao 2: Cuộc Tấn Công Của Người Vô Tính
(2002)",65.0,poster_final/1894.jpg,PG,"Cậu bé Anakin của mười năm trước giờ đã trở thành một chàng Jedi cao to và đẹp trai. Song song là nàng Padmé Amidala cũng trở thành một cô gái xinh đẹp tuyệt vời. Với sự trở về để bỏ phiếu chống đối việc thành lập quên đội Cộng Hòa Liên bang, Padme trở thành mục tiêu của một loạt vụ ám sát không thành...",A Jedi Shall Not Know Anger. Nor Hatred. Nor Love.,"Phim Phiêu Lưu, Phim Hành Động, Phim Khoa Học Viễn Tưởng",,vi
https://www.themoviedb.org/movie/10020,"Người Đẹp Và Quái Vật (1991)
(1991)",77.0,poster_final/10020.jpg,G,"Một chàng hoàng tử trẻ sống trong một tòa lâu đài nguy nga tráng lệ. Chàng có tất cả nhưng kiêu ngạo, tàn nhẫn và không biết đến tình yêu thương...  Chàng sẽ sống ra sao khi bị biến thành một con quái vật xấu xí?  Lời nguyền chỉ được hóa giải, khi chàng học được cách yêu ai đó, và cũng được người đó đáp lại trước khi cánh hoa hồng cuối cùng rơi xuống!",Beauty And The Beast (1991),"Phim Lãng Mạn, Phim Gia Đình, Phim Hoạt Hình, Phim Giả Tượng",,vi
https://www.themoviedb.org/movie/4247,"Scary Movie
(2000)",63.0,poster_final/4247.jpg,R,"Following on the heels of popular teen-scream horror movies, with uproarious comedy and biting satire. Marlon and Shawn Wayans, Shannon Elizabeth and Carmen Electra pitch in to skewer some of Hollywood's biggest blockbusters, including Scream, I Know What You Did Last Summer, The Matrix, American Pie and The Blair Witch Project.",No mercy. No shame. No sequel.,Phim Hài,,en
https://www.themoviedb.org/movie/3563,"I Now Pronounce You Chuck & Larry
(2007)",60.0,poster_final/3563.jpg,PG-13,"Firefighters Chuck Ford and Larry Valentine are guy's guys, loyal to the core—which is why when widower Larry asks Chuck to pose as his gay lover so that he can get domestic partner benefits for his kids, his buddy agrees. However, things get dicey when a bureaucrat comes calling, and the boys are forced to present a picture of domestic bliss.","They're as straight as can be, but don't tell anyone.","Phim Hài, Phim Lãng Mạn",,en
https://www.themoviedb.org/movie/691,"Điệp Viên 007: Điệp Viên Người Yêu Tôi
(1977)",68.0,poster_final/691.jpg,PG,"Một kế hoạch mưu mô được đặt ra để bắt cóc những chiếc tàu ngầm của Mỹ và Nga, và đó chính là nguyên nhân đẩy tới sự căng thẳng trên toàn cầu, nguy cơ của cuộc chiến tranh thế giới đang đe doạ cuộc sống của tất cả mọi người. Để tìm ra kẻ tội phạm, James Bond đã được lệnh lên đường cùng điệp viên xinh đẹp người Nga Anya Amasaova. Họ cùng bám theo tên trùm Karl Stromberg, kẻ đang nắm trong tay âm mưu thôn tính thế giới. Mọi việc không hề dễ dàng chút nào vì họ đang phải đối đầu với những hiểm nguy từ thế lực đen tối.",It's the BIGGEST. It's the BEST. It's BOND. And B-E-Y-O-N-D.,"Phim Phiêu Lưu, Phim Hành Động, Phim Gây Cấn",,vi
https://www.themoviedb.org/movie/363088,"Người Kiến và Chiến Binh Ong
(2018)",70.0,poster_final/363088.jpg,PG-13,"Hậu ""Captain America: Civil War"", Scott Lang phải đấu tranh để cân bằng cuộc sống gia đình với trách nhiệm là Ant-Man. Anh gặp Hope van Dyne và Tiến sĩ Hank Pym với một nhiệm vụ mới cấp bách: học cách chiến đấu cùng với The Wasp để khám phá bí mật quá khứ của hai người.",Anh hùng thực sự. Không phải kích thước thực tế.,"Phim Hành Động, Phim Phiêu Lưu, Phim Khoa Học Viễn Tưởng, Phim Hài",,vi
https://www.themoviedb.org/movie/49026,"Người Dơi: Hiệp Sĩ Bóng Đêm Trỗi Dậy
(2012)",77.0,poster_final/49026.jpg,PG-13,"Sau 8 năm kể từ ngày người dơi nhận trách nhiệm giết người thay cho Dent, Bane - một kẻ cầm đầu khủng bố mới xuất hiện và đàn áp Gotham. Và một lần nữa Hiệp sĩ bóng đêm đã trở lại để bảo vệ thành phố từng săn lùng anh như kẻ thù.",The Dark Knight Rises,"Phim Hành Động, Phim Hình Sự, Phim Chính Kịch, Phim Gây Cấn",,vi
https://www.themoviedb.org/movie/10025,"Just My Luck
(2006)",61.0,poster_final/10025.jpg,PG-13,"Manhattanite Ashley is known to many as the luckiest woman around. After a chance encounter with a down-and-out young man, however, she realizes that she's swapped her fortune for his.",Everything changed in the wink of an eye.,"Phim Hài, Phim Chính Kịch, Phim Gia Đình, Phim Giả Tượng, Phim Lãng Mạn",,en
https://www.themoviedb.org/movie/225886,"Sex Tape
(2014)",54.0,poster_final/225886.jpg,R,"When Jay and Annie first got together, their romantic connection was intense – but ten years and two kids later, the flame of their love needs a spark.  To kick things up a notch, they decide – why not? – to make a video of themselves trying out every position in The Joy of Sex in one marathon three-hour session.  It seems like a great idea – until they discover that their most private video is no longer private.  With their reputations on the line, they know they’re just one click away from being laid bare to the world... but as their race to reclaim their video leads to a night they'll never forget, they'll find that their video will expose even more than they bargained for.",A movie about a movie they don't want you to see.,Phim Hài,,en
https://www.themoviedb.org/movie/571117,"Chokehold
(2018)",45.0,poster_final/571117.jpg,,Story of a woman who seeks revenge on the Russian Mob for the death of her father. She battles her way up in the underground mixed martial arts fighting world to find those responsible and avenge his death.,,"Phim Hành Động, Phim Hình Sự, Phim Chính Kịch",,en
https://www.themoviedb.org/movie/147441,"Exodus: Cuộc chiến chống Pha-ra-ông
(2014)",58.0,poster_final/147441.jpg,PG-13,"Exodus: Gods and Kings lấy ý tưởng chính từ một câu chuyện khác - cuộc đại chiến giữa dân tộc Do Thái và đế chế Ai Cập hùng mạnh của các Pharaoh. Nhân vật chính của bộ phim là người anh hùng vĩ đại trong lịch sử người Do Thái - Moses. Từ một đứa trẻ sống sót sau trận đại tàn sát của Pharaoh, Moses được giao sứ mệnh dẫn dắt những nô lệ người Do Thái thoát khỏi ách thống trị của đế chế Ai Cập, tìm đến miền đất hứa tự do, nhờ sự trợ giúp từ sứ giả của Chúa.","Once brothers, now enemies.","Phim Phiêu Lưu, Phim Chính Kịch, Phim Hành Động",,vi
https://www.themoviedb.org/movie/10585,"Child's Play
(1988)",66.0,poster_final/10585.jpg,R,"A single mother gives her son a beloved doll for his birthday, only to discover that it is possessed by the soul of a serial killer.","Something's moved in with the Barclay family, and so has terror.",Phim Kinh Dị,,en
https://www.themoviedb.org/movie/36728,"Naruto Shippūden: Người Kế Thừa Ngọn Lửa Ý Chí
(2009)",72.0,poster_final/36728.jpg,10,"Nói về nguy cơ nổ ra Đại chiến Ninja lần thứ 4 khi các ninja có huyết kế giới hạn ở các làng sương mù, làng đá, làng mây và làng cát bỗng nhiên bắt đầu biến mất. Các quốc gia nghi ngờ làng lá - làng duy nhất không bị ảnh hưởng - đã gây ra tai nạn trên và tung tin đồn về việc Konoha đang có kế hoạch tạo phản. Đồng thời họ điều động quân đội đến biên giới Hỏa Quốc chuẩn bị phát động tấn công. Những người đứng đầu Hỏa Quốc phải chứng minh sự trong sạch của Konoha - tìm ra nguyên nhân vụ việc, nếu không họ sẽ phải xóa xổ cả làng để giữ hòa bình thế giới.",,"Phim Hành Động, Phim Phiêu Lưu, Phim Hài, Phim Chính Kịch, Phim Giả Tượng, Phim Hoạt Hình",,vi
https://www.themoviedb.org/movie/10501,"The Road to El Dorado
(2000)",72.0,poster_final/10501.jpg,PG,"After a failed swindle, two con-men end up with a map to El Dorado, the fabled ""city of gold,"" and an unintended trip to the New World.  Much to their surprise, the map does lead the pair to the mythical city, where the startled inhabitants promptly begin to worship them as gods.  The only question is, do they take the worshipful natives for all they're worth, or is there a bit more to El Dorado than riches?",They came for the gold. They stayed for the adventure.,"Phim Phiêu Lưu, Phim Hoạt Hình, Phim Hài, Phim Gia Đình, Phim Hành Động",,en
https://www.themoviedb.org/movie/6477,"Sóc Siêu Quậy - Alvin and the Chipmunks
(2007)",58.0,poster_final/6477.jpg,PG,"Ở một khu rừng toàn thông, có ba con sóc biết nói: Alvin, Simon và Theodore; không những thế, chúng còn hát rất hay. Một hôm, cây thông của chúng bị chặt mang vào thành phố, ba con sóc bắt đầu cuộc sống mới nơi đô thị với nhịp sống nhanh. Trong thành phố đó, có một chàng nhạc sĩ tên Dave. Anh rất yêu âm nhạc, nhưng những tác phẩm của anh không làm hài lòng ông chủ khó tính. Anh bị đuổi việc. Ba con sóc con sống ở trong nhà Dave, gây cho anh bao rắc rối phiền toái, nhưng cũng có bao niềm vui. Những chú sóc nhỏ hát bài hát của Dave, chúng trở nên nổi tiếng. Mọi chuyện rắc rối bắt đầu xảy ra...",The Original Entourage,"Phim Hài, Phim Gia Đình, Phim Giả Tượng, Phim Hoạt Hình",,vi
https://www.themoviedb.org/movie/657561,"Giải Cứu Cây Ước Nguyện
(2020)",69.0,poster_final/657561.jpg,E,"Cô bé chồn túi Kerry đã vô ý làm đóng băng cả thành phố Thiên Đường Muông Thú, và khiến cuộc sống nơi đây hoàn toàn đảo lộn khi hái xuống bông hoa cuối cùng của Cây Ước Nguyện. Để chuộc lại lỗi lầm và bảo vệ thành phố khỏi sự diệt vong, Kerry lên đường đi đến vùng đất Hoang Dã đầy nguy hiểm để cứu lấy Cây Ước Nguyện linh thiêng.",,"Phim Hoạt Hình, Phim Phiêu Lưu, Phim Hành Động, Phim Gia Đình",,vi
https://www.themoviedb.org/movie/721625,"Giữa Tâm Dịch
(2020)",64.0,poster_final/721625.jpg,16+,"Lấy bối cảnh tương lai gần, bộ phim đặt ra một trường hợp giả tưởng khi vi-rút Corona biến đổi và gây ra đại dịch COVID-23. Chuyện phim xoay quanh Nico, một nhân viên giao hàng có khả năng miễn nhiễm với vi-rút và Sara, cô bạn gái xinh đẹp đang sống cách ly tại nhà. Sau khi bà của Sara mất, cô có khả năng đã bị nhiễm bệnh và sắp bị trục xuất khỏi tư gia. Liệu rằng Sara có thật sự nhiễm bệnh và Nico có thể làm gì để giúp người mình yêu?",Đoàn kết là lối thoát duy nhất.,"Phim Gây Cấn, Phim Lãng Mạn, Phim Chính Kịch",,vi
https://www.themoviedb.org/movie/10495,"Cậu Bé Karate 3
(1989)",59.0,poster_final/10495.jpg,PG,"Với sự giúp đỡ của 1 người bạn cũ, 1 chàng thanh niên từ KK1 nung nấu ý định trả thù Daniel và Miyagi.","First it was teacher to student. Then it was father to son. Now, it's man to man.","Phim Hành Động, Phim Gia Đình, Phim Chính Kịch, Phim Phiêu Lưu",,vi
